,title,link
728,The enchanting music of sign language,https://www.ted.com/talks/christine_sun_kim_the_enchanting_music_of_sign_language?language=en
729,Social services are broken. How we can fix them,https://www.ted.com/talks/hilary_cottam_social_services_are_broken_how_we_can_fix_them?language=en
730,"Deep under the Earth's surface, discovering beauty and science",https://www.ted.com/talks/francesco_sauro_deep_under_the_earth_s_surface_discovering_beauty_and_science?language=en
731,How CRISPR lets us edit our DNA,https://www.ted.com/talks/jennifer_doudna_how_crispr_lets_us_edit_our_dna?language=en
732,The secret US prisons you've never heard of before,https://www.ted.com/talks/will_potter_the_secret_us_prisons_you_ve_never_heard_of_before?language=en
733,The unexpected beauty of everyday sounds,https://www.ted.com/talks/meklit_hadero_the_unexpected_beauty_of_everyday_sounds?language=en
734,Two nameless bodies washed up on the beach. Here are their stories,https://www.ted.com/talks/anders_fjellberg_two_nameless_bodies_washed_up_on_the_beach_here_are_their_stories?language=en
735,Why medicine often has dangerous side effects for women,https://www.ted.com/talks/alyson_mcgregor_why_medicine_often_has_dangerous_side_effects_for_women?language=en
736,The future of flying robots,https://www.ted.com/talks/vijay_kumar_the_future_of_flying_robots?language=en
737,How we can make the world a better place by 2030,https://www.ted.com/talks/michael_green_how_we_can_make_the_world_a_better_place_by_2030?language=en
738,Design at the intersection of technology and biology,https://www.ted.com/talks/neri_oxman_design_at_the_intersection_of_technology_and_biology?language=en
739,"Soon we'll cure diseases with a cell, not a pill",https://www.ted.com/talks/siddhartha_mukherjee_soon_we_ll_cure_diseases_with_a_cell_not_a_pill?language=en
740,Climate change is happening. Here's how we adapt,https://www.ted.com/talks/alice_bows_larkin_climate_change_is_happening_here_s_how_we_adapt?language=en
741,Why some of us don't have one true calling,https://www.ted.com/talks/emilie_wapnick_why_some_of_us_don_t_have_one_true_calling?language=en
742,How my mind came back to life — and no one knew,https://www.ted.com/talks/martin_pistorius_how_my_mind_came_back_to_life_and_no_one_knew?language=en
743,"Don't ask where I'm from, ask where I'm a local",https://www.ted.com/talks/taiye_selasi_don_t_ask_where_i_m_from_ask_where_i_m_a_local?language=en
744,Why public beheadings get millions of views,https://www.ted.com/talks/frances_larson_why_public_beheadings_get_millions_of_views?language=en
745,How I stopped the Taliban from shutting down my school,https://www.ted.com/talks/sakena_yacoobi_how_i_stopped_the_taliban_from_shutting_down_my_school?language=en
746,How to find work you love,https://www.ted.com/talks/scott_dinsmore_how_to_find_work_you_love?language=en
747,Falling in love is the easy part,https://www.ted.com/talks/mandy_len_catron_falling_in_love_is_the_easy_part?language=en
748,Why gender equality is good for everyone — men included,https://www.ted.com/talks/michael_kimmel_why_gender_equality_is_good_for_everyone_men_included?language=en
749,The story we tell about poverty isn't true,https://www.ted.com/talks/mia_birdsong_the_story_we_tell_about_poverty_isn_t_true?language=en
750,This tennis icon paved the way for women in sports,https://www.ted.com/talks/billie_jean_king_this_tennis_icon_paved_the_way_for_women_in_sports?language=en
751,I leapt from the stratosphere. Here's how I did it,https://www.ted.com/talks/alan_eustace_i_leapt_from_the_stratosphere_here_s_how_i_did_it?language=en
752,How the mysterious dark net is going mainstream,https://www.ted.com/talks/jamie_bartlett_how_the_mysterious_dark_net_is_going_mainstream?language=en
753,An invitation to men who want a better world for women,https://www.ted.com/talks/elizabeth_nyamayaro_an_invitation_to_men_who_want_a_better_world_for_women?language=en
754,This telescope might show us the beginning of the universe,https://www.ted.com/talks/wendy_freedman_this_telescope_might_show_us_the_beginning_of_the_universe?language=en
755,How too many rules at work keep you from getting things done,https://www.ted.com/talks/yves_morieux_how_too_many_rules_at_work_keep_you_from_getting_things_done?language=en
756,How quantum biology might explain life's biggest questions,https://www.ted.com/talks/jim_al_khalili_how_quantum_biology_might_explain_life_s_biggest_questions?language=en
757,"How young blood might help reverse aging. Yes, really",https://www.ted.com/talks/tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really?language=en
758,A visual history of human knowledge,https://www.ted.com/talks/manuel_lima_a_visual_history_of_human_knowledge?language=en
759,My road trip through the whitest towns in America,https://www.ted.com/talks/rich_benjamin_my_road_trip_through_the_whitest_towns_in_america?language=en
760,What explains the rise of humans?,https://www.ted.com/talks/yuval_noah_harari_what_explains_the_rise_of_humans?language=en
761,What my religion really says about women,https://www.ted.com/talks/alaa_murabit_what_my_religion_really_says_about_women?language=en
762,When online shaming goes too far,https://www.ted.com/talks/jon_ronson_when_online_shaming_goes_too_far?language=en
763,When to take a stand — and when to let it go,https://www.ted.com/talks/ash_beckham_when_to_take_a_stand_and_when_to_let_it_go?language=en
764,Everything you think you know about addiction is wrong,https://www.ted.com/talks/johann_hari_everything_you_think_you_know_about_addiction_is_wrong?language=en
765,A warrior’s cry against child marriage,https://www.ted.com/talks/memory_banda_a_warrior_s_cry_against_child_marriage?language=en
766,The math behind basketball's wildest moves,https://www.ted.com/talks/rajiv_maheswaran_the_math_behind_basketball_s_wildest_moves?language=en
767,The amazing story of the man who gave us modern pain relief,https://www.ted.com/talks/latif_nasser_the_amazing_story_of_the_man_who_gave_us_modern_pain_relief?language=en
768,Why I believe the mistreatment of women is the number one human rights abuse ,https://www.ted.com/talks/jimmy_carter_why_i_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse?language=en
769,The surprising thing I learned sailing solo around the world,https://www.ted.com/talks/dame_ellen_macarthur_the_surprising_thing_i_learned_sailing_solo_around_the_world?language=en
770,How a driverless car sees the road,https://www.ted.com/talks/chris_urmson_how_a_driverless_car_sees_the_road?language=en
771,What do we do when antibiotics don't work any more?,https://www.ted.com/talks/maryn_mckenna_what_do_we_do_when_antibiotics_don_t_work_any_more?language=en
772,The forgotten history of autism,https://www.ted.com/talks/steve_silberman_the_forgotten_history_of_autism?language=en
773,Forget the pecking order at work,https://www.ted.com/talks/margaret_heffernan_forget_the_pecking_order_at_work?language=en
774,This is what it's like to go undercover in North Korea,https://www.ted.com/talks/suki_kim_this_is_what_it_s_like_to_go_undercover_in_north_korea?language=en
775,"How to fix a broken school? Lead fearlessly, love hard",https://www.ted.com/talks/linda_cliatt_wayman_how_to_fix_a_broken_school_lead_fearlessly_love_hard?language=en
776,The first secret of design is ... noticing,https://www.ted.com/talks/tony_fadell_the_first_secret_of_design_is_noticing?language=en
777,Gorgeous portraits of the world's vanishing people,https://www.ted.com/talks/jimmy_nelson_gorgeous_portraits_of_the_world_s_vanishing_people?language=en
778,The search for planets beyond our solar system,https://www.ted.com/talks/sara_seager_the_search_for_planets_beyond_our_solar_system?language=en
779,What does my headscarf mean to you?,https://www.ted.com/talks/yassmin_abdel_magied_what_does_my_headscarf_mean_to_you?language=en
780,Chimps have feelings and thoughts. They should also have rights,https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights?language=en
781,New video technology that reveals an object's hidden properties,https://www.ted.com/talks/abe_davis_new_video_technology_that_reveals_an_object_s_hidden_properties?language=en
782,The case for engineering our food,https://www.ted.com/talks/pamela_ronald_the_case_for_engineering_our_food?language=en
783,How we're priming some kids for college — and others for prison,https://www.ted.com/talks/alice_goffman_how_we_re_priming_some_kids_for_college_and_others_for_prison?language=en
784,Why we laugh,https://www.ted.com/talks/sophie_scott_why_we_laugh?language=en
785,What happens when our computers get smarter than we are?,https://www.ted.com/talks/nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are?language=en
786,How Mars might hold the secret to the origin of life,https://www.ted.com/talks/nathalie_cabrol_how_mars_might_hold_the_secret_to_the_origin_of_life?language=en
787,How to land on a comet,https://www.ted.com/talks/fred_jansen_how_to_land_on_a_comet?language=en
788,How I use sonar to navigate the world,https://www.ted.com/talks/daniel_kish_how_i_use_sonar_to_navigate_the_world?language=en
789,Why do ambitious women have flat heads?,https://www.ted.com/talks/dame_stephanie_shirley_why_do_ambitious_women_have_flat_heads?language=en
790,"How to revive a neighborhood: with imagination, beauty and art",https://www.ted.com/talks/theaster_gates_how_to_revive_a_neighborhood_with_imagination_beauty_and_art?language=en
791,How we're teaching computers to understand pictures,https://www.ted.com/talks/fei_fei_li_how_we_re_teaching_computers_to_understand_pictures?language=en
792,The good news about PMS,https://www.ted.com/talks/robyn_stein_deluca_the_good_news_about_pms?language=en
793,How to manage for collective creativity,https://www.ted.com/talks/linda_hill_how_to_manage_for_collective_creativity?language=en
794,4 lessons I learned from taking a stand against drugs and gun violence,https://www.ted.com/talks/ilona_szabo_de_carvalho_4_lessons_i_learned_from_taking_a_stand_against_drugs_and_gun_violence?language=en
795,Think your email's private? Think again,https://www.ted.com/talks/andy_yen_think_your_email_s_private_think_again?language=en
796,A love poem for lonely prime numbers,https://www.ted.com/talks/harry_baker_a_love_poem_for_lonely_prime_numbers?language=en
797,A magical search for a coincidence,https://www.ted.com/talks/helder_guimaraes_a_magical_search_for_a_coincidence?language=en
798,The power of herd immunity,https://www.ted.com/talks/romina_libster_the_power_of_herd_immunity?language=en
799,How our microbes make us who we are,https://www.ted.com/talks/rob_knight_how_our_microbes_make_us_who_we_are?language=en
800,The little problem I had renting a house,https://www.ted.com/talks/james_a_white_sr_the_little_problem_i_had_renting_a_house?language=en
801,How childhood trauma affects health across a lifetime,https://www.ted.com/talks/nadine_burke_harris_how_childhood_trauma_affects_health_across_a_lifetime?language=en
802,Why we all need to practice emotional first aid,https://www.ted.com/talks/guy_winch_why_we_all_need_to_practice_emotional_first_aid?language=en
803,The mathematics of love,https://www.ted.com/talks/hannah_fry_the_mathematics_of_love?language=en
804,"9 myths about psychology, debunked",https://www.ted.com/talks/ben_ambridge_9_myths_about_psychology_debunked?language=en
805,"Online social change: easy to organize, hard to win",https://www.ted.com/talks/zeynep_tufekci_online_social_change_easy_to_organize_hard_to_win?language=en
806,"To solve mass violence, look to locals",https://www.ted.com/talks/severine_autesserre_to_solve_mass_violence_look_to_locals?language=en
807,"Better toilets, better life",https://www.ted.com/talks/joe_madiath_better_toilets_better_life?language=en
808,How to let altruism be your guide,https://www.ted.com/talks/matthieu_ricard_how_to_let_altruism_be_your_guide?language=en
809,Poetry that frees the soul,https://www.ted.com/talks/cristina_domenech_poetry_that_frees_the_soul?language=en
810,How to protect fast-growing cities from failing,https://www.ted.com/talks/robert_muggah_how_to_protect_fast_growing_cities_from_failing?language=en
811,Let's save the last pristine continent,https://www.ted.com/talks/robert_swan_let_s_save_the_last_pristine_continent?language=en
812,Creative problem-solving in the face of extreme limits,https://www.ted.com/talks/navi_radjou_creative_problem_solving_in_the_face_of_extreme_limits?language=en
813,Hopeful lessons from the battle to save rainforests,https://www.ted.com/talks/tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests?language=en
814,"See invisible motion, hear silent sounds",https://www.ted.com/talks/michael_rubinstein_see_invisible_motion_hear_silent_sounds?language=en
815,Got a smartphone? Start broadcasting,https://www.ted.com/talks/bruno_torturra_got_a_smartphone_start_broadcasting?language=en
816,How to overcome our biases? Walk boldly toward them,https://www.ted.com/talks/verna_myers_how_to_overcome_our_biases_walk_boldly_toward_them?language=en
817,How Christmas lights helped guerrillas put down their guns,https://www.ted.com/talks/jose_miguel_sokoloff_how_christmas_lights_helped_guerrillas_put_down_their_guns?language=en
818,What veterinarians know that physicians don't,https://www.ted.com/talks/barbara_natterson_horowitz_what_veterinarians_know_that_physicians_don_t?language=en
819,The workforce crisis of 2030 — and how to start solving it now,https://www.ted.com/talks/rainer_strack_the_workforce_crisis_of_2030_and_how_to_start_solving_it_now?language=en
820,To the South Pole and back — the hardest 105 days of my life,https://www.ted.com/talks/ben_saunders_to_the_south_pole_and_back_the_hardest_105_days_of_my_life?language=en
821,Hidden cameras that film injustice in the world’s most dangerous places,https://www.ted.com/talks/oren_yakobovich_hidden_cameras_that_film_injustice_in_the_world_s_most_dangerous_places?language=en
822,The art of stillness,https://www.ted.com/talks/pico_iyer_the_art_of_stillness?language=en
823,Why some people find exercise harder than others,https://www.ted.com/talks/emily_balcetis_why_some_people_find_exercise_harder_than_others?language=en
824,What the people of the Amazon know that you don't,https://www.ted.com/talks/mark_plotkin_what_the_people_of_the_amazon_know_that_you_don_t?language=en
825,What your doctor won’t disclose,https://www.ted.com/talks/leana_wen_what_your_doctor_won_t_disclose?language=en
826,Why we need to end the War on Drugs,https://www.ted.com/talks/ethan_nadelmann_why_we_need_to_end_the_war_on_drugs?language=en
827,What the Social Progress Index can reveal about your country,https://www.ted.com/talks/michael_green_what_the_social_progress_index_can_reveal_about_your_country?language=en
828,The coming crisis in antibiotics,https://www.ted.com/talks/ramanan_laxminarayan_the_coming_crisis_in_antibiotics?language=en
829,My architectural philosophy? Bring the community into the process,https://www.ted.com/talks/alejandro_aravena_my_architectural_philosophy_bring_the_community_into_the_process?language=en
830,Humble plants that hide surprising secrets,https://www.ted.com/talks/ameenah_gurib_fakim_humble_plants_that_hide_surprising_secrets?language=en
831,It’s our city. Let’s fix it,https://www.ted.com/talks/alessandra_orofino_it_s_our_city_let_s_fix_it?language=en
832,What new power looks like,https://www.ted.com/talks/jeremy_heimans_what_new_power_looks_like?language=en
833,"Yes, I survived cancer. But that doesn't define me",https://www.ted.com/talks/debra_jarvis_yes_i_survived_cancer_but_that_doesn_t_define_me?language=en
834,How I defend the rule of law,https://www.ted.com/talks/kimberley_motley_how_i_defend_the_rule_of_law?language=en
835,"A science award that makes you laugh, then think",https://www.ted.com/talks/marc_abrahams_a_science_award_that_makes_you_laugh_then_think?language=en
836,"The leaders who ruined Africa, and the generation who can fix it",https://www.ted.com/talks/fred_swaniker_the_leaders_who_ruined_africa_and_the_generation_who_can_fix_it?language=en
837,What do we do with all this big data?,https://www.ted.com/talks/susan_etlinger_what_do_we_do_with_all_this_big_data?language=en
838,"My father, locked in his body but soaring free",https://www.ted.com/talks/kitra_cahana_my_father_locked_in_his_body_but_soaring_free?language=en
839,"Let's help refugees thrive, not just survive",https://www.ted.com/talks/melissa_fleming_let_s_help_refugees_thrive_not_just_survive?language=en
840,The hidden force in global economics: sending money home,https://www.ted.com/talks/dilip_ratha_the_hidden_force_in_global_economics_sending_money_home?language=en
841,How to upgrade democracy for the Internet era,https://www.ted.com/talks/pia_mancini_how_to_upgrade_democracy_for_the_internet_era?language=en
842,Why thinking you're ugly is bad for you,https://www.ted.com/talks/meaghan_ramsey_why_thinking_you_re_ugly_is_bad_for_you?language=en
843,A neural portrait of the human mind,https://www.ted.com/talks/nancy_kanwisher_a_neural_portrait_of_the_human_mind?language=en
844,Where to train the world's doctors? Cuba.,https://www.ted.com/talks/gail_reed_where_to_train_the_world_s_doctors_cuba?language=en
845,The career advice you probably didn’t get,https://www.ted.com/talks/susan_colantuono_the_career_advice_you_probably_didn_t_get?language=en
846,Big data is better data,https://www.ted.com/talks/kenneth_cukier_big_data_is_better_data?language=en
847,The state of the climate — and what we might do about it,https://www.ted.com/talks/lord_nicholas_stern_the_state_of_the_climate_and_what_we_might_do_about_it?language=en
848,Why a good book is a secret door,https://www.ted.com/talks/mac_barnett_why_a_good_book_is_a_secret_door?language=en
849,What's the next window into our universe?,https://www.ted.com/talks/andrew_connolly_what_s_the_next_window_into_our_universe?language=en
850,How our stories cross over,https://www.ted.com/talks/colin_grant_how_our_stories_cross_over?language=en
851,Why does the universe exist?,https://www.ted.com/talks/jim_holt_why_does_the_universe_exist?language=en
852,Find your voice against gender violence,https://www.ted.com/talks/meera_vijayann_find_your_voice_against_gender_violence?language=en
853,Why ordinary people need to understand power,https://www.ted.com/talks/eric_liu_why_ordinary_people_need_to_understand_power?language=en
854,Own your body's data,https://www.ted.com/talks/talithia_williams_own_your_body_s_data?language=en
855,Why I live in mortal dread of public speaking,https://www.ted.com/talks/megan_washington_why_i_live_in_mortal_dread_of_public_speaking?language=en
856,"How giant websites design for you (and a billion others, too)",https://www.ted.com/talks/margaret_gould_stewart_how_giant_websites_design_for_you_and_a_billion_others_too?language=en
857,What humans can learn from semi-intelligent slime,https://www.ted.com/talks/heather_barnett_what_humans_can_learn_from_semi_intelligent_slime?language=en
858,Our unhealthy obsession with choice,https://www.ted.com/talks/renata_salecl_our_unhealthy_obsession_with_choice?language=en
859,"Want to innovate? Become a ""now-ist""",https://www.ted.com/talks/joi_ito_want_to_innovate_become_a_now_ist?language=en
860,Why I love a country that once betrayed me,https://www.ted.com/talks/george_takei_why_i_love_a_country_that_once_betrayed_me?language=en
861,Can prejudice ever be a good thing?,https://www.ted.com/talks/paul_bloom_can_prejudice_ever_be_a_good_thing?language=en
862,Which country does the most good for the world?,https://www.ted.com/talks/simon_anholt_which_country_does_the_most_good_for_the_world?language=en
863,The loves and lies of fireflies,https://www.ted.com/talks/sara_lewis_the_loves_and_lies_of_fireflies?language=en
864,The 1s and 0s behind cyber warfare,https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare?language=en
865,The DIY orchestra of the future,https://www.ted.com/talks/ge_wang_the_diy_orchestra_of_the_future?language=en
866,What’s wrong with your pa$$w0rd?,https://www.ted.com/talks/lorrie_faith_cranor_what_s_wrong_with_your_pa_w0rd?language=en
867,Why your worst deeds don’t define you,https://www.ted.com/talks/shaka_senghor_why_your_worst_deeds_don_t_define_you?language=en
868,How to make hard choices,https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices?language=en
869,"What makes a word ""real""?",https://www.ted.com/talks/anne_curzan_what_makes_a_word_real?language=en
870,Is religion good or bad? (This is a trick question),https://www.ted.com/talks/kwame_anthony_appiah_is_religion_good_or_bad_this_is_a_trick_question?language=en
871,Why science demands a leap into the unknown,https://www.ted.com/talks/uri_alon_why_science_demands_a_leap_into_the_unknown?language=en
872,Hackers: the Internet's immune system,https://www.ted.com/talks/keren_elazari_hackers_the_internet_s_immune_system?language=en
873,What the gay rights movement learned from the civil rights movement,https://www.ted.com/talks/yoruba_richen_what_the_gay_rights_movement_learned_from_the_civil_rights_movement?language=en
874,Why people need poetry,https://www.ted.com/talks/stephen_burt_why_people_need_poetry?language=en
875,How the teddy bear taught us compassion,https://www.ted.com/talks/jon_mooallem_how_the_teddy_bear_taught_us_compassion?language=en
876,Why veterans miss war,https://www.ted.com/talks/sebastian_junger_why_veterans_miss_war?language=en
877,How to talk to veterans about war,https://www.ted.com/talks/wes_moore_how_to_talk_to_veterans_about_war?language=en
878,The Museum of Four in the Morning,https://www.ted.com/talks/rives_the_museum_of_four_in_the_morning?language=en
879,The smelly mystery of the human pheromone,https://www.ted.com/talks/tristram_wyatt_the_smelly_mystery_of_the_human_pheromone?language=en
880,The bridge between suicide and life,https://www.ted.com/talks/kevin_briggs_the_bridge_between_suicide_and_life?language=en
881,"What ants teach us about the brain, cancer and the Internet",https://www.ted.com/talks/deborah_gordon_what_ants_teach_us_about_the_brain_cancer_and_the_internet?language=en
882,How sampling transformed music,https://www.ted.com/talks/mark_ronson_how_sampling_transformed_music?language=en
883,Color blind or color brave?,https://www.ted.com/talks/mellody_hobson_color_blind_or_color_brave?language=en
884,The emergent patterns of climate change,https://www.ted.com/talks/gavin_schmidt_the_emergent_patterns_of_climate_change?language=en
885,"Are athletes really getting faster, better, stronger?",https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger?language=en
886,Autism — what we know (and what we don't know yet),https://www.ted.com/talks/wendy_chung_autism_what_we_know_and_what_we_don_t_know_yet?language=en
887,A shark-deterrent wetsuit (and it's not what you think),https://www.ted.com/talks/hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think?language=en
888,How synchronized hammer strikes could generate nuclear fusion,https://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion?language=en
889,My life in typefaces,https://www.ted.com/talks/matthew_carter_my_life_in_typefaces?language=en
890,How I help transgender teens become who they want to be,https://www.ted.com/talks/norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be?language=en
891,The unstoppable walk to political reform,https://www.ted.com/talks/lawrence_lessig_the_unstoppable_walk_to_political_reform?language=en
892,Zombie roaches and other parasite tales,https://www.ted.com/talks/ed_yong_zombie_roaches_and_other_parasite_tales?language=en
893,"My daughter, Malala",https://www.ted.com/talks/ziauddin_yousafzai_my_daughter_malala?language=en
894,My wish: To launch a new era of openness in business,https://www.ted.com/talks/charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business?language=en
895,The neuroscience of restorative justice,https://www.ted.com/talks/dan_reisel_the_neuroscience_of_restorative_justice?language=en
896,The long reach of reason,https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason?language=en
897,"Can we all ""have it all""?",https://www.ted.com/talks/anne_marie_slaughter_can_we_all_have_it_all?language=en
898,A word game to communicate in any language,https://www.ted.com/talks/ajit_narayanan_a_word_game_to_communicate_in_any_language?language=en
899,How data will transform business,https://www.ted.com/talks/philip_evans_how_data_will_transform_business?language=en
900,We need money for aid. So let’s print it.,https://www.ted.com/talks/michael_metcalfe_we_need_money_for_aid_so_let_s_print_it?language=en
901,Can the damaged brain repair itself?,https://www.ted.com/talks/siddharthan_chandran_can_the_damaged_brain_repair_itself?language=en
902,Are we designed to be sexual omnivores?,https://www.ted.com/talks/christopher_ryan_are_we_designed_to_be_sexual_omnivores?language=en
903,A new way to grow bone,https://www.ted.com/talks/molly_stevens_a_new_way_to_grow_bone?language=en
904,The investment logic for sustainability,https://www.ted.com/talks/chris_mcknett_the_investment_logic_for_sustainability?language=en
905,How architectural innovations migrate across borders,https://www.ted.com/talks/teddy_cruz_how_architectural_innovations_migrate_across_borders?language=en
906,"Puppies! Now that I’ve got your attention, complexity theory",https://www.ted.com/talks/nicolas_perony_puppies_now_that_i_ve_got_your_attention_complexity_theory?language=en
907,Why smart statistics are the key to fighting crime,https://www.ted.com/talks/anne_milgram_why_smart_statistics_are_the_key_to_fighting_crime?language=en
908,Why massive open online courses (still) matter,https://www.ted.com/talks/anant_agarwal_why_massive_open_online_courses_still_matter?language=en
909,"As work gets more complex, 6 rules to simplify",https://www.ted.com/talks/yves_morieux_as_work_gets_more_complex_6_rules_to_simplify?language=en
910,His and hers ... health care,https://www.ted.com/talks/paula_johnson_his_and_hers_health_care?language=en
911,A little-told tale of sex and sensuality,https://www.ted.com/talks/shereen_el_feki_a_little_told_tale_of_sex_and_sensuality?language=en
912,"Robots with ""soul""",https://www.ted.com/talks/guy_hoffman_robots_with_soul?language=en
913,"How I learned to stop worrying and love ""useless"" art",https://www.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art?language=en
914,So we leaned in ... now what?,https://www.ted.com/talks/sheryl_sandberg_so_we_leaned_in_now_what?language=en
915,Demo: A needle-free vaccine patch that's safer and way cheaper,https://www.ted.com/talks/mark_kendall_demo_a_needle_free_vaccine_patch_that_s_safer_and_way_cheaper?language=en
916,Profit’s not always the point,https://www.ted.com/talks/harish_manwani_profit_s_not_always_the_point?language=en
917,Why dieting doesn't usually work,https://www.ted.com/talks/sandra_aamodt_why_dieting_doesn_t_usually_work?language=en
918,Don't kill your language,https://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language?language=en
919,I got 99 problems ... palsy is just one,https://www.ted.com/talks/maysoon_zayid_i_got_99_problems_palsy_is_just_one?language=en
920,How an obese town lost a million pounds,https://www.ted.com/talks/mick_cornett_how_an_obese_town_lost_a_million_pounds?language=en
921,"Never, ever give up",https://www.ted.com/talks/diana_nyad_never_ever_give_up?language=en
922,Does money make you mean?,https://www.ted.com/talks/paul_piff_does_money_make_you_mean?language=en
923,Welcome to the age of the industrial internet,https://www.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet?language=en
924,The 4 stories we tell ourselves about death,https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death?language=en
925,How to build with clay ... and community,https://www.ted.com/talks/diebedo_francis_kere_how_to_build_with_clay_and_community?language=en
926,What I learned from Nelson Mandela,https://www.ted.com/talks/boyd_varty_what_i_learned_from_nelson_mandela?language=en
927,Why buses represent democracy in action,https://www.ted.com/talks/enrique_penalosa_why_buses_represent_democracy_in_action?language=en
928,Body parts on a chip,https://www.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip?language=en
929,Want to be happy? Be grateful,https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful?language=en
930,What is so special about the human brain?,https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain?language=en
931,Ecology from the air,https://www.ted.com/talks/greg_asner_ecology_from_the_air?language=en
932,A drone's-eye view of conservation,https://www.ted.com/talks/lian_pin_koh_a_drone_s_eye_view_of_conservation?language=en
933,What doctors can learn from each other,https://www.ted.com/talks/stefan_larsson_what_doctors_can_learn_from_each_other?language=en
934,Is China the new idol for emerging economies?,https://www.ted.com/talks/dambisa_moyo_is_china_the_new_idol_for_emerging_economies?language=en
935,The paralyzed rat that walked,https://www.ted.com/talks/gregoire_courtine_the_paralyzed_rat_that_walked?language=en
936,The deadly genius of drug cartels,https://www.ted.com/talks/rodrigo_canales_the_deadly_genius_of_drug_cartels?language=en
937,"Life in the ""digital now""",https://www.ted.com/talks/abha_dawesar_life_in_the_digital_now?language=en
938,A simple solution to the coming phosphorus crisis,https://www.ted.com/talks/mohamed_hijri_a_simple_solution_to_the_coming_phosphorus_crisis?language=en
939,"Government — investor, risk-taker, innovator",https://www.ted.com/talks/mariana_mazzucato_government_investor_risk_taker_innovator?language=en
940,Why our universe might exist on a knife-edge,https://www.ted.com/talks/gian_giudice_why_our_universe_might_exist_on_a_knife_edge?language=en
941,An ode to envy,https://www.ted.com/talks/parul_sehgal_an_ode_to_envy?language=en
942,Let's go all-in on selling sustainability,https://www.ted.com/talks/steve_howard_let_s_go_all_in_on_selling_sustainability?language=en
943,What will a future without secrets look like?,https://www.ted.com/talks/alessandro_acquisti_what_will_a_future_without_secrets_look_like?language=en
944,Ingenious homes in unexpected places,https://www.ted.com/talks/iwan_baan_ingenious_homes_in_unexpected_places?language=en
945,We need a heroic narrative for death,https://www.ted.com/talks/amanda_bennett_we_need_a_heroic_narrative_for_death?language=en
946,The walkable city,https://www.ted.com/talks/jeff_speck_the_walkable_city?language=en
947,Let's treat violence like a contagious disease,https://www.ted.com/talks/gary_slutkin_let_s_treat_violence_like_a_contagious_disease?language=en
948,New York's streets? Not so mean any more,https://www.ted.com/talks/janette_sadik_khan_new_york_s_streets_not_so_mean_any_more?language=en
949,Why we shouldn't trust markets with our civic life,https://www.ted.com/talks/michael_sandel_why_we_shouldn_t_trust_markets_with_our_civic_life?language=en
950,The case for letting business solve social problems,https://www.ted.com/talks/michael_porter_the_case_for_letting_business_solve_social_problems?language=en
951,Psychedelic science,https://www.ted.com/talks/fabian_oefner_psychedelic_science?language=en
952,How I hacked online dating,https://www.ted.com/talks/amy_webb_how_i_hacked_online_dating?language=en
953,Life that doesn't end with death,https://www.ted.com/talks/kelli_swazey_life_that_doesn_t_end_with_death?language=en
954,The unheard story of David and Goliath,https://www.ted.com/talks/malcolm_gladwell_the_unheard_story_of_david_and_goliath?language=en
955,How reliable is your memory?,https://www.ted.com/talks/elizabeth_loftus_how_reliable_is_your_memory?language=en
956,Why bees are disappearing,https://www.ted.com/talks/marla_spivak_why_bees_are_disappearing?language=en
957,Everyday cybercrime — and what you can do about it,https://www.ted.com/talks/james_lyne_everyday_cybercrime_and_what_you_can_do_about_it?language=en
958,3 reasons we still haven’t gotten rid of malaria,https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria?language=en
959,How technology allowed me to read,https://www.ted.com/talks/ron_mccallum_how_technology_allowed_me_to_read?language=en
960,The museum of you,https://www.ted.com/talks/jake_barton_the_museum_of_you?language=en
961,"For more wonder, rewild the world",https://www.ted.com/talks/george_monbiot_for_more_wonder_rewild_the_world?language=en
962,The rise of the new global super-rich,https://www.ted.com/talks/chrystia_freeland_the_rise_of_the_new_global_super_rich?language=en
