,title,link
468,"Clues to prehistoric times, found in blind cavefish",https://www.ted.com/talks/prosanta_chakrabarty_clues_to_prehistoric_times_found_in_blind_cavefish?language=en
469,How playing sports benefits your body... and your brain,https://www.ted.com/talks/leah_lagos_and_jaspal_ricky_singh_how_playing_sports_benefits_your_body_and_your_brain?language=en
470,How does anesthesia work?,https://www.ted.com/talks/steven_zheng_how_does_anesthesia_work?language=en
471,How the food you eat affects your brain,https://www.ted.com/talks/mia_nacamulli_how_the_food_you_eat_affects_your_brain?language=en
472,What does it mean to be a refugee?,https://www.ted.com/talks/benedetta_berti_and_evelien_borgman_what_does_it_mean_to_be_a_refugee_feb_2018?language=en
473,Why do our bodies age?,https://www.ted.com/talks/monica_menesini_why_do_our_bodies_age?language=en
474,How interpreters juggle two languages at once,https://www.ted.com/talks/ewandro_magalhaes_how_interpreters_juggle_two_languages_at_once?language=en
475,Can you solve the control room riddle?,https://www.ted.com/talks/dennis_shasha_can_you_solve_the_control_room_riddle?language=en
476,How free is our freedom of the press?,https://www.ted.com/talks/trevor_timm_how_free_is_our_freedom_of_the_press?language=en
477,The origin of countless conspiracy theories,https://www.ted.com/talks/patrickjmt_the_origin_of_countless_conspiracy_theories?language=en
478,The psychology behind irrational decisions,https://www.ted.com/talks/sara_garofalo_the_psychology_behind_irrational_decisions?language=en
479,An artist's unflinching look at racial violence,https://www.ted.com/talks/sanford_biggers_an_artist_s_unflinching_look_at_racial_violence?language=en
480,How computer memory works,https://www.ted.com/talks/kanawat_senanan_how_computer_memory_works?language=en
481,Why do cats act so weird?,https://www.ted.com/talks/tony_buffington_why_do_cats_act_so_weird?language=en
482,The surprising reason you feel awful when you're sick,https://www.ted.com/talks/marco_a_sotomayor_the_surprising_reason_you_feel_awful_when_you_re_sick?language=en
483,Should you trust unanimous decisions?,https://www.ted.com/talks/derek_abbott_should_you_trust_unanimous_decisions?language=en
484,Does grammar matter?,https://www.ted.com/talks/andreea_s_calude_does_grammar_matter?language=en
485,How do schools of fish swim in harmony?,https://www.ted.com/talks/nathan_s_jacobs_how_do_schools_of_fish_swim_in_harmony?language=en
486,What would happen if you didn't drink water?,https://www.ted.com/talks/mia_nacamulli_what_would_happen_if_you_didn_t_drink_water?language=en
487,Can you solve the locker riddle?,https://www.ted.com/talks/lisa_winer_can_you_solve_the_locker_riddle?language=en
488,"The physics of the ""hardest move"" in ballet",https://www.ted.com/talks/arleen_sugano_the_physics_of_the_hardest_move_in_ballet?language=en
489,The reporting system that sexual assault survivors want,https://www.ted.com/talks/jessica_ladd_the_reporting_system_that_sexual_assault_survivors_want?language=en
490,5 tips to improve your critical thinking,https://www.ted.com/talks/samantha_agoos_5_tips_to_improve_your_critical_thinking?language=en
491,Is radiation dangerous?,https://www.ted.com/talks/matt_anticole_is_radiation_dangerous?language=en
492,How yarn bombing grew into a worldwide movement,https://www.ted.com/talks/magda_sayeg_how_yarn_bombing_grew_into_a_worldwide_movement?language=en
493,The psychology of narcissism,https://www.ted.com/talks/w_keith_campbell_the_psychology_of_narcissism?language=en
494,The science of skin color,https://www.ted.com/talks/angela_koine_flynn_the_science_of_skin_color?language=en
495,Why do we love? A philosophical inquiry,https://www.ted.com/talks/skye_c_cleary_why_do_we_love_a_philosophical_inquiry?language=en
496,History vs. Napoleon Bonaparte,https://www.ted.com/talks/alex_gendler_history_vs_napoleon_bonaparte?language=en
497,Can you solve the temple riddle?,https://www.ted.com/talks/dennis_shasha_can_you_solve_the_temple_riddle?language=en
498,Why are human bodies asymmetrical?,https://www.ted.com/talks/leo_q_wan_why_are_human_bodies_asymmetrical?language=en
499,How statistics can be misleading,https://www.ted.com/talks/mark_liddell_how_statistics_can_be_misleading?language=en
500,How do carbohydrates impact your health?,https://www.ted.com/talks/richard_j_wood_how_do_carbohydrates_impact_your_health?language=en
501,How we'll find life on other planets,https://www.ted.com/talks/aomawa_shields_how_we_ll_find_life_on_other_planets?language=en
502,What is depression?,https://www.ted.com/talks/helen_m_farrell_what_is_depression?language=en
503,Let's not use Mars as a backup planet,https://www.ted.com/talks/lucianne_walkowicz_let_s_not_use_mars_as_a_backup_planet?language=en
504,Why do we dream?,https://www.ted.com/talks/amy_adkins_why_do_we_dream?language=en
505,The ethical dilemma of self-driving cars,https://www.ted.com/talks/patrick_lin_the_ethical_dilemma_of_self_driving_cars?language=en
506,Why the octopus brain is so extraordinary,https://www.ted.com/talks/claudio_guerra_why_the_octopus_brain_is_so_extraordinary?language=en
507,"Can you solve ""Einstein's Riddle""?",https://www.ted.com/talks/dan_van_der_vieren_can_you_solve_einstein_s_riddle?language=en
508,Would you opt for a life with no pain?,https://www.ted.com/talks/bethany_rickwald_and_hayley_levitt_would_you_opt_for_a_life_with_no_pain?language=en
509,What would happen if you didn't sleep?,https://www.ted.com/talks/claudia_aguirre_what_would_happen_if_you_didn_t_sleep?language=en
510,How stress affects your brain,https://www.ted.com/talks/madhumita_murgia_how_stress_affects_your_brain?language=en
511,What makes muscles grow?,https://www.ted.com/talks/jeffrey_siegel_what_makes_muscles_grow?language=en
512,How do hard drives work?,https://www.ted.com/talks/kanawat_senanan_how_do_hard_drives_work?language=en
513,How computers translate human language,https://www.ted.com/talks/ioannis_papachimonas_how_computers_translate_human_language?language=en
514,How stress affects your body,https://www.ted.com/talks/sharon_horesh_bergquist_how_stress_affects_your_body?language=en
515,Why do women have periods?,https://www.ted.com/talks/ted_ed_why_do_women_have_periods?language=en
516,Where does gold come from?,https://www.ted.com/talks/david_lunney_where_does_gold_come_from?language=en
517,Can you solve the prisoner hat riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_prisoner_hat_riddle?language=en
518,"What ""Orwellian"" really means",https://www.ted.com/talks/noah_tavlin_what_orwellian_really_means?language=en
519,How memories form and how we lose them,https://www.ted.com/talks/catharine_young_how_memories_form_and_how_we_lose_them?language=en
520,The treadmill's dark and twisted past,https://www.ted.com/talks/conor_heffernan_the_treadmill_s_dark_and_twisted_past?language=en
521,What makes the Great Wall of China so extraordinary,https://www.ted.com/talks/megan_campisi_and_pen_pen_chen_what_makes_the_great_wall_of_china_so_extraordinary?language=en
522,The mathematical secrets of Pascal's triangle,https://www.ted.com/talks/wajdi_mohamed_ratemi_the_mathematical_secrets_of_pascal_s_triangle?language=en
523,Can you solve the bridge riddle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_bridge_riddle?language=en
524,Why do some people go bald?,https://www.ted.com/talks/sarthak_sinha_why_do_some_people_go_bald?language=en
525,Could we cure HIV with lasers?,https://www.ted.com/talks/patience_mthunzi_could_we_cure_hiv_with_lasers?language=en
526,Who am I? A philosophical inquiry,https://www.ted.com/talks/amy_adkins_who_am_i_a_philosophical_inquiry?language=en
527,The surprising way groups like ISIS stay in power,https://www.ted.com/talks/benedetta_berti_the_surprising_way_groups_like_isis_stay_in_power?language=en
528,The benefits of good posture,https://www.ted.com/talks/murat_dalkilinc_the_benefits_of_good_posture?language=en
529,Street art with a message of hope and peace,https://www.ted.com/talks/el_seed_street_art_with_a_message_of_hope_and_peace?language=en
530,Where did English come from?,https://www.ted.com/talks/claire_bowern_where_did_english_come_from?language=en
531,What is a calorie?,https://www.ted.com/talks/emma_bryce_what_is_a_calorie?language=en
532,The benefits of a bilingual brain,https://www.ted.com/talks/mia_nacamulli_the_benefits_of_a_bilingual_brain?language=en
533,A visual history of inequality in industrial America,https://www.ted.com/talks/latoya_ruby_frazier_a_visual_history_of_inequality_in_industrial_america?language=en
534,Can you solve the famously difficult green-eyed logic puzzle?,https://www.ted.com/talks/alex_gendler_can_you_solve_the_famously_difficult_green_eyed_logic_puzzle?language=en
535,"Football physics: The ""impossible"" free kick",https://www.ted.com/talks/erez_garty_football_physics_the_impossible_free_kick?language=en
536,A powerful poem about what it feels like to be transgender,https://www.ted.com/talks/lee_mokobe_a_powerful_poem_about_what_it_feels_like_to_be_transgender?language=en
537,Debunking the myths of OCD,https://www.ted.com/talks/dr_natascha_m_santos_debunking_the_myths_of_ocd?language=en
538,Physical therapy is boring — play a game instead,https://www.ted.com/talks/cosmin_mihaiu_physical_therapy_is_boring_play_a_game_instead?language=en
539,"Mansa Musa, one of the wealthiest people who ever lived",https://www.ted.com/talks/jessica_smith_mansa_musa_one_of_the_wealthiest_people_who_ever_lived?language=en
540,The wars that inspired Game of Thrones,https://www.ted.com/talks/alex_gendler_the_wars_that_inspired_game_of_thrones?language=en
541,Programming bacteria to detect cancer (and maybe treat it),https://www.ted.com/talks/tal_danino_programming_bacteria_to_detect_cancer_and_maybe_treat_it?language=en
542,Why do your knuckles pop?,https://www.ted.com/talks/eleanor_nelsen_why_do_your_knuckles_pop?language=en
543,What causes economic bubbles?,https://www.ted.com/talks/prateek_singh_what_causes_economic_bubbles?language=en
544,How to control someone else's arm with your brain,https://www.ted.com/talks/greg_gage_how_to_control_someone_else_s_arm_with_your_brain?language=en
545,How to unboil an egg,https://www.ted.com/talks/eleanor_nelsen_how_to_unboil_an_egg?language=en
546,How to raise a black son in America,https://www.ted.com/talks/clint_smith_how_to_raise_a_black_son_in_america?language=en
547,What really happens to the plastic you throw away?,https://www.ted.com/talks/emma_bryce_what_really_happens_to_the_plastic_you_throw_away?language=en
548,"How I fell in love with quasars, blazars and our incredible universe",https://www.ted.com/talks/jedidah_isler_how_i_fell_in_love_with_quasars_blazars_and_our_incredible_universe?language=en
549,What causes bad breath?,https://www.ted.com/talks/mel_rosenberg_what_causes_bad_breath?language=en
550,"There’s a better way to die, and architecture can help",https://www.ted.com/talks/alison_killing_there_s_a_better_way_to_die_and_architecture_can_help?language=en
551,Can robots be creative?,https://www.ted.com/talks/gil_weinberg_can_robots_be_creative?language=en
552,Why it's so hard to cure HIV/AIDS,https://www.ted.com/talks/janet_iwasa_why_it_s_so_hard_to_cure_hiv_aids?language=en
553,The real story behind Archimedes' Eureka!,https://www.ted.com/talks/armand_d_angour_the_real_story_behind_archimedes_eureka?language=en
554,Play this word game to come up with original ideas,https://www.ted.com/talks/shimpei_takahashi_play_this_word_game_to_come_up_with_original_ideas?language=en
555,"In praise of macro — yes, macro — finance in Africa",https://www.ted.com/talks/sangu_delle_in_praise_of_macro_yes_macro_finance_in_africa?language=en
556,Why sitting is bad for you,https://www.ted.com/talks/murat_dalkilinc_why_sitting_is_bad_for_you?language=en
557,How does the thyroid manage your metabolism?,https://www.ted.com/talks/emma_bryce_how_does_the_thyroid_manage_your_metabolism?language=en
558,"For these women, reading is a daring act",https://www.ted.com/talks/laura_boushnak_for_these_women_reading_is_a_daring_act?language=en
559,"My simple invention, designed to keep my grandfather safe",https://www.ted.com/talks/kenneth_shinozuka_my_simple_invention_designed_to_keep_my_grandfather_safe?language=en
560,The sonic boom problem,https://www.ted.com/talks/katerina_kaouri_the_sonic_boom_problem?language=en
561,Why are some people left-handed?,https://www.ted.com/talks/daniel_m_abrams_why_are_some_people_left_handed?language=en
562,"How do dogs ""see"" with their noses?",https://www.ted.com/talks/alexandra_horowitz_how_do_dogs_see_with_their_noses?language=en
563,The beauty and diversity of Muslim life,https://www.ted.com/talks/bassam_tariq_the_beauty_and_diversity_of_muslim_life?language=en
564,How does your smartphone know your location?,https://www.ted.com/talks/wilton_l_virgo_how_does_your_smartphone_know_your_location?language=en
565,The evolution of the human eye,https://www.ted.com/talks/joshua_harvey_the_evolution_of_the_human_eye?language=en
566,"For more tolerance, we need more ... tourism?",https://www.ted.com/talks/aziz_abu_sarah_for_more_tolerance_we_need_more_tourism?language=en
567,Einstein's miracle year,https://www.ted.com/talks/larry_lagerstrom_einstein_s_miracle_year?language=en
568,The benefits of a good night's sleep,https://www.ted.com/talks/shai_marcu_the_benefits_of_a_good_night_s_sleep?language=en
569,Why you should care about whale poo,https://www.ted.com/talks/asha_de_vos_why_you_should_care_about_whale_poo?language=en
570,The Atlantic slave trade: What too few textbooks told you,https://www.ted.com/talks/anthony_hazard_the_atlantic_slave_trade_what_too_few_textbooks_told_you?language=en
571,Trash cart superheroes,https://www.ted.com/talks/mundano_trash_cart_superheroes?language=en
572,Social maps that reveal a city's intersections — and separations,https://www.ted.com/talks/dave_troy_social_maps_that_reveal_a_city_s_intersections_and_separations?language=en
573,At what moment are you dead?,https://www.ted.com/talks/randall_hayes_at_what_moment_are_you_dead?language=en
574,The small and surprisingly dangerous detail the police track about you,https://www.ted.com/talks/catherine_crump_the_small_and_surprisingly_dangerous_detail_the_police_track_about_you?language=en
575,What are those floaty things in your eye?,https://www.ted.com/talks/michael_mauser_what_are_those_floaty_things_in_your_eye?language=en
576,This gel can make you stop bleeding instantly,https://www.ted.com/talks/joe_landolina_this_gel_can_make_you_stop_bleeding_instantly?language=en
577,Why elephants never forget,https://www.ted.com/talks/alex_gendler_why_elephants_never_forget?language=en
578,How a wound heals itself,https://www.ted.com/talks/sarthak_sinha_how_a_wound_heals_itself?language=en
579,"The unexpected math behind Van Gogh's ""Starry Night""",https://www.ted.com/talks/natalya_st_clair_the_unexpected_math_behind_van_gogh_s_starry_night?language=en
580,Photos that give voice to the animal kingdom,https://www.ted.com/talks/frans_lanting_photos_that_give_voice_to_the_animal_kingdom?language=en
581,Is math discovered or invented?,https://www.ted.com/talks/jeff_dekofsky_is_math_discovered_or_invented?language=en
582,A different way to visualize rhythm,https://www.ted.com/talks/john_varney_a_different_way_to_visualize_rhythm?language=en
583,Schrödinger's cat: A thought experiment in quantum mechanics,https://www.ted.com/talks/chad_orzel_schrodinger_s_cat_a_thought_experiment_in_quantum_mechanics?language=en
584,History vs. Christopher Columbus,https://www.ted.com/talks/alex_gendler_history_vs_christopher_columbus?language=en
585,A brief history of melancholy,https://www.ted.com/talks/courtney_stephens_a_brief_history_of_melancholy?language=en
586,How to reinvent the apartment building,https://www.ted.com/talks/moshe_safdie_how_to_reinvent_the_apartment_building?language=en
587,“Am I dying?” The honest answer.,https://www.ted.com/talks/matthew_o_reilly_am_i_dying_the_honest_answer?language=en
588,The courage to tell a hidden story,https://www.ted.com/talks/eman_mohammed_the_courage_to_tell_a_hidden_story?language=en
589,What is the Heisenberg Uncertainty Principle?,https://www.ted.com/talks/chad_orzel_what_is_the_heisenberg_uncertainty_principle?language=en
590,Wry photos that turn stereotypes upside down,https://www.ted.com/talks/uldus_bakhtiozina_wry_photos_that_turn_stereotypes_upside_down?language=en
591,"An engineer's vision for tiny forests, everywhere",https://www.ted.com/talks/shubhendu_sharma_an_engineer_s_vision_for_tiny_forests_everywhere?language=en
592,Why we love repetition in music,https://www.ted.com/talks/elizabeth_hellmuth_margulis_why_we_love_repetition_in_music?language=en
593,Don't like clickbait? Don't click,https://www.ted.com/talks/sally_kohn_don_t_like_clickbait_don_t_click?language=en
594,What happens when you remove the hippocampus?,https://www.ted.com/talks/sam_kean_what_happens_when_you_remove_the_hippocampus?language=en
595,"Everyday objects, tragic histories",https://www.ted.com/talks/ziyah_gafic_everyday_objects_tragic_histories?language=en
596,What can Schrödinger's cat teach us about quantum mechanics?,https://www.ted.com/talks/josh_samani_what_can_schrodinger_s_cat_teach_us_about_quantum_mechanics?language=en
597,Why lunch ladies are heroes,https://www.ted.com/talks/jarrett_j_krosoczka_why_lunch_ladies_are_heroes?language=en
598,"How I brought a river, and my city, back to life",https://www.ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life?language=en
599,The danger of silence,https://www.ted.com/talks/clint_smith_the_danger_of_silence?language=en
600,How do you know you exist?,https://www.ted.com/talks/james_zucker_how_do_you_know_you_exist?language=en
601,How optical illusions trick your brain,https://www.ted.com/talks/nathan_s_jacobs_how_optical_illusions_trick_your_brain?language=en
602,How animations can help scientists test a hypothesis,https://www.ted.com/talks/janet_iwasa_how_animations_can_help_scientists_test_a_hypothesis?language=en
603,How playing an instrument benefits your brain,https://www.ted.com/talks/anita_collins_how_playing_an_instrument_benefits_your_brain?language=en
604,Are you human?,https://www.ted.com/talks/ze_frank_are_you_human?language=en
605,How quantum mechanics explains global warming,https://www.ted.com/talks/lieven_scheire_how_quantum_mechanics_explains_global_warming?language=en
606,Sculptures that’d be at home in the deep sea,https://www.ted.com/talks/shih_chieh_huang_sculptures_that_d_be_at_home_in_the_deep_sea?language=en
607,What makes tattoos permanent?,https://www.ted.com/talks/claudia_aguirre_what_makes_tattoos_permanent?language=en
608,Inside the ant colony,https://www.ted.com/talks/deborah_gordon_inside_the_ant_colony?language=en
609,What gives a dollar bill its value?,https://www.ted.com/talks/doug_levinson_what_gives_a_dollar_bill_its_value?language=en
610,Two poems about what dogs think (probably),https://www.ted.com/talks/billy_collins_two_poems_about_what_dogs_think_probably?language=en
611,Why aren't we only using solar power?,https://www.ted.com/talks/alexandros_charalambides_why_aren_t_we_only_using_solar_power?language=en
612,3 ways to speak English,https://www.ted.com/talks/jamila_lyiscott_3_ways_to_speak_english?language=en
613,The shocking move to criminalize nonviolent protest,https://www.ted.com/talks/will_potter_the_shocking_move_to_criminalize_nonviolent_protest?language=en
614,"The secrets of nature's grossest creatures, channeled into robots",https://www.ted.com/talks/robert_full_the_secrets_of_nature_s_grossest_creatures_channeled_into_robots?language=en
615,How does your brain respond to pain?,https://www.ted.com/talks/karen_d_davis_how_does_your_brain_respond_to_pain?language=en
616,A glimpse of life on the road,https://www.ted.com/talks/kitra_cahana_a_glimpse_of_life_on_the_road?language=en
617,How the heart actually pumps blood,https://www.ted.com/talks/edmond_hui_how_the_heart_actually_pumps_blood?language=en
618,The science of symmetry,https://www.ted.com/talks/colm_kelleher_the_science_of_symmetry?language=en
619,The science of attraction,https://www.ted.com/talks/dawn_maslar_the_science_of_attraction?language=en
620,The fundamentals of space-time: Part 2,https://www.ted.com/talks/andrew_pontzen_and_tom_whyntie_the_fundamentals_of_space_time_part_2?language=en
621,The case of the missing fractals,https://www.ted.com/talks/alex_rosenthal_and_george_zaidan_the_case_of_the_missing_fractals?language=en
622,Not all scientific studies are created equal,https://www.ted.com/talks/david_schwartz_not_all_scientific_studies_are_created_equal?language=en
623,How tsunamis work,https://www.ted.com/talks/alex_gendler_how_tsunamis_work?language=en
624,What's the difference between accuracy and precision?,https://www.ted.com/talks/matt_anticole_what_s_the_difference_between_accuracy_and_precision?language=en
625,Should you live for your résumé ... or your eulogy?,https://www.ted.com/talks/david_brooks_should_you_live_for_your_resume_or_your_eulogy?language=en
626,The sore problem of prosthetic limbs,https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs?language=en
627,Why is ketchup so hard to pour?,https://www.ted.com/talks/george_zaidan_why_is_ketchup_so_hard_to_pour?language=en
628,The discovery that could rewrite physics,https://www.ted.com/talks/allan_adams_the_discovery_that_could_rewrite_physics?language=en
629,"It's TED, the Musical",https://www.ted.com/talks/ted_staff_it_s_ted_the_musical?language=en
630,Sugar: Hiding in plain sight,https://www.ted.com/talks/robert_lustig_sugar_hiding_in_plain_sight?language=en
631,How many ways can you arrange a deck of cards?,https://www.ted.com/talks/yannay_khaikin_how_many_ways_can_you_arrange_a_deck_of_cards?language=en
632,Dead stuff: The secret ingredient in our food chain,https://www.ted.com/talks/john_c_moore_and_eric_berlow_dead_stuff_the_secret_ingredient_in_our_food_chain?language=en
633,The case of the vanishing honeybees,https://www.ted.com/talks/emma_bryce_the_case_of_the_vanishing_honeybees?language=en
634,The science of spiciness,https://www.ted.com/talks/rose_eveleth_the_science_of_spiciness?language=en
635,My DNA vending machine,https://www.ted.com/talks/gabe_barcia_colombo_my_dna_vending_machine?language=en
636,Why do we cry? The three types of tears,https://www.ted.com/talks/alex_gendler_why_do_we_cry_the_three_types_of_tears?language=en
637,What is the universe made of?,https://www.ted.com/talks/dennis_wildfogel_what_is_the_universe_made_of?language=en
638,An athlete uses physics to shatter world records,https://www.ted.com/talks/asaf_bar_yosef_an_athlete_uses_physics_to_shatter_world_records?language=en
639,What percentage of your brain do you use?,https://www.ted.com/talks/richard_e_cytowic_what_percentage_of_your_brain_do_you_use?language=en
640,Want to be an activist? Start with your toys,https://www.ted.com/talks/mckenna_pope_want_to_be_an_activist_start_with_your_toys?language=en
641,How fast are you moving right now?,https://www.ted.com/talks/tucker_hiatt_how_fast_are_you_moving_right_now?language=en
642,The Infinite Hotel Paradox,https://www.ted.com/talks/jeff_dekofsky_the_infinite_hotel_paradox?language=en
643,The mystery of motion sickness,https://www.ted.com/talks/rose_eveleth_the_mystery_of_motion_sickness?language=en
644,How to build a fictional world,https://www.ted.com/talks/kate_messner_how_to_build_a_fictional_world?language=en
645,How sugar affects the brain,https://www.ted.com/talks/nicole_avena_how_sugar_affects_the_brain?language=en
646,Should we eat bugs?,https://www.ted.com/talks/emma_bryce_should_we_eat_bugs?language=en
647,How do we smell?,https://www.ted.com/talks/rose_eveleth_how_do_we_smell?language=en
648,The death of the universe,https://www.ted.com/talks/renee_hlozek_the_death_of_the_universe?language=en
649,My underwater robot,https://www.ted.com/talks/david_lang_my_underwater_robot?language=en
650,Let’s try emotional correctness,https://www.ted.com/talks/sally_kohn_let_s_try_emotional_correctness?language=en
651,The loathsome lethal mosquito,https://www.ted.com/talks/rose_eveleth_the_loathsome_lethal_mosquito?language=en
652,The chemistry of cookies,https://www.ted.com/talks/stephanie_warren_the_chemistry_of_cookies?language=en
653,Why is yawning contagious?,https://www.ted.com/talks/claudia_aguirre_why_is_yawning_contagious?language=en
654,Mysteries of vernacular: Robot,https://www.ted.com/talks/jessica_oreck_and_rachael_teel_mysteries_of_vernacular_robot?language=en
655,The uncertain location of electrons,https://www.ted.com/talks/george_zaidan_and_charles_morton_the_uncertain_location_of_electrons?language=en
656,The science of stage fright (and how to overcome it),https://www.ted.com/talks/mikael_cho_the_science_of_stage_fright_and_how_to_overcome_it?language=en
657,The most groundbreaking scientist you've never heard of,https://www.ted.com/talks/addison_anderson_the_most_groundbreaking_scientist_you_ve_never_heard_of?language=en
658,Kabuki: The people's dramatic art,https://www.ted.com/talks/amanda_mattes_kabuki_the_people_s_dramatic_art?language=en
659,"Are Elvish, Klingon, Dothraki and Na'vi real languages?",https://www.ted.com/talks/john_mcwhorter_are_elvish_klingon_dothraki_and_na_vi_real_languages?language=en
660,The physics of human sperm vs. the physics of the sperm whale,https://www.ted.com/talks/aatish_bhatia_the_physics_of_human_sperm_vs_the_physics_of_the_sperm_whale?language=en
661,"Light waves, visible and invisible",https://www.ted.com/talks/lucianne_walkowicz_light_waves_visible_and_invisible?language=en
662,"Urbanization and the evolution of cities across 10,000 years",https://www.ted.com/talks/vance_kite_urbanization_and_the_evolution_of_cities_across_10_000_years?language=en
663,What are stem cells?,https://www.ted.com/talks/craig_a_kohn_what_are_stem_cells?language=en
664,What is love?,https://www.ted.com/talks/brad_troeger_what_is_love?language=en
665,The moon illusion,https://www.ted.com/talks/andrew_vanden_heuvel_the_moon_illusion?language=en
666,What is déjà vu? What is déjà vu?,https://www.ted.com/talks/michael_molina_what_is_deja_vu_what_is_deja_vu?language=en
667,Defining cyberwarfare... in hopes of preventing it,https://www.ted.com/talks/daniel_garrie_defining_cyberwarfare_in_hopes_of_preventing_it?language=en
668,The Arctic vs. the Antarctic,https://www.ted.com/talks/camille_seaman_the_arctic_vs_the_antarctic?language=en
669,Should you trust your first impression?,https://www.ted.com/talks/peter_mende_siedlecki_should_you_trust_your_first_impression?language=en
670,Who won the space race?,https://www.ted.com/talks/jeff_steers_who_won_the_space_race?language=en
671,A 3D-printed jumbo jet?,https://www.ted.com/talks/bastian_schaefer_a_3d_printed_jumbo_jet?language=en
672,How a penny made me feel like a millionaire,https://www.ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire?language=en
673,The terrors of sleep paralysis,https://www.ted.com/talks/ami_angelowicz_the_terrors_of_sleep_paralysis?language=en
674,A brief history of plural word...s,https://www.ted.com/talks/john_mcwhorter_a_brief_history_of_plural_word_s?language=en
675,How to read music,https://www.ted.com/talks/tim_hansen_how_to_read_music?language=en
676,What is dyslexia?,https://www.ted.com/talks/kelli_sandman_hurley_what_is_dyslexia?language=en
677,Da Vinci's Vitruvian Man of math,https://www.ted.com/talks/james_earle_da_vinci_s_vitruvian_man_of_math?language=en
678,The infinite life of pi,https://www.ted.com/talks/reynaldo_lopes_the_infinite_life_of_pi?language=en
679,Comma story,https://www.ted.com/talks/terisa_folaron_comma_story?language=en
680,Myths and misconceptions about evolution,https://www.ted.com/talks/alex_gendler_myths_and_misconceptions_about_evolution?language=en
681,Free falling in outer space,https://www.ted.com/talks/dr_matt_j_carlson_free_falling_in_outer_space?language=en
682,Reach into the computer and grab a pixel,https://www.ted.com/talks/jinha_lee_reach_into_the_computer_and_grab_a_pixel?language=en
683,Inside your computer,https://www.ted.com/talks/bettina_bair_inside_your_computer?language=en
684,If superpowers were real: Invisibility,https://www.ted.com/talks/joy_lin_if_superpowers_were_real_invisibility?language=en
685,If superpowers were real: Flight,https://www.ted.com/talks/joy_lin_if_superpowers_were_real_flight?language=en
686,If superpowers were real: Immortality,https://www.ted.com/talks/joy_lin_if_superpowers_were_real_immortality?language=en
687,If superpowers were real: Super strength,https://www.ted.com/talks/joy_lin_if_superpowers_were_real_super_strength?language=en
688,If superpowers were real: Super speed,https://www.ted.com/talks/joy_lin_if_superpowers_were_real_super_speed?language=en
689,How to set the table,https://www.ted.com/talks/anna_post_how_to_set_the_table?language=en
690,Is there a center of the universe?,https://www.ted.com/talks/marjee_chmiel_and_trevor_owens_is_there_a_center_of_the_universe?language=en
691,How big is the ocean?,https://www.ted.com/talks/scott_gass_how_big_is_the_ocean?language=en
692,Photos from a storm chaser,https://www.ted.com/talks/camille_seaman_photos_from_a_storm_chaser?language=en
693,What color is Tuesday? Exploring synesthesia,https://www.ted.com/talks/richard_e_cytowic_what_color_is_tuesday_exploring_synesthesia?language=en
694,Gyotaku: The ancient Japanese art of printing fish,https://www.ted.com/talks/k_erica_dodge_gyotaku_the_ancient_japanese_art_of_printing_fish?language=en
695,What on Earth is spin?,https://www.ted.com/talks/brian_jones_what_on_earth_is_spin?language=en
696,Is space trying to kill us?,https://www.ted.com/talks/ron_shaneyfelt_is_space_trying_to_kill_us?language=en
697,What is fat?,https://www.ted.com/talks/george_zaidan_what_is_fat?language=en
698,What's an algorithm?,https://www.ted.com/talks/david_j_malan_what_s_an_algorithm?language=en
699,The brilliance of bioluminescence,https://www.ted.com/talks/leslie_kenna_the_brilliance_of_bioluminescence?language=en
700,"""High School Training Ground""",https://www.ted.com/talks/malcolm_london_high_school_training_ground?language=en
701,Dark matter: The matter we can't see,https://www.ted.com/talks/james_gillies_dark_matter_the_matter_we_can_t_see?language=en
702,What happened to antimatter?,https://www.ted.com/talks/rolf_landua_what_happened_to_antimatter?language=en
703,Big Data,https://www.ted.com/talks/tim_smith_big_data?language=en
704,How did feathers evolve?,https://www.ted.com/talks/carl_zimmer_how_did_feathers_evolve?language=en
705,"Your online life, permanent as a tattoo",https://www.ted.com/talks/juan_enriquez_your_online_life_permanent_as_a_tattoo?language=en
706,Got a meeting? Take a walk,https://www.ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk?language=en
707,10 top time-saving tech tips,https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips?language=en
708,What is Zeno's Dichotomy Paradox?,https://www.ted.com/talks/colm_kelleher_what_is_zeno_s_dichotomy_paradox?language=en
709,How is power divided in the United States government?,https://www.ted.com/talks/belinda_stutzman_how_is_power_divided_in_the_united_states_government?language=en
710,What cameras see that our eyes don't,https://www.ted.com/talks/bill_shribman_what_cameras_see_that_our_eyes_don_t?language=en
711,The beginning of the universe for beginners,https://www.ted.com/talks/tom_whyntie_the_beginning_of_the_universe_for_beginners?language=en
712,A mini robot — powered by your phone,https://www.ted.com/talks/keller_rinaudo_a_mini_robot_powered_by_your_phone?language=en
713,"A skateboard, with a boost",https://www.ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost?language=en
